,name,lic_no,details_url,lic_type,lic_status,lic_exp_date,lic_sec_status,city,state,county,zipcode,depth,download_timeout,download_slot,download_latency,address,lic_issue_date,parcel_no
861,ACE AUTO COMPLETE,272798,/details/1310/ARD/272798/cc24598d836fa2735489da22ad8dbc0f,Automotive Repair Dealer,Valid,"May 31, 2020",,LOS ANGELES,California,LOS ANGELES,90035,1,180.0,search.dca.ca.gov,0.9307854175567628,1789 SOUTH LA CIENEGA SUITE D,,No APN MATCH
862,ACCURATE AUTOMOTIVE MACHINE,230263,/details/1310/ARD/230263/177e7f91e60ec8f752fa4184c6dba951,Automotive Repair Dealer,Valid,"October 31, 2020",,LAKESIDE,California,SAN DIEGO,92040,1,180.0,search.dca.ca.gov,0.2932140827178955,8929 GARDENA WAY,,No APN MATCH
863,ACE AUTO & 24 HR TOWING,194068,/details/1310/ARD/194068/31233aec659d364ebd2bb306bd05de51,Automotive Repair Dealer,Valid,"April 30, 2020",,TRACY,California,SAN JOAQUIN,95304,1,180.0,search.dca.ca.gov,0.8140852451324463,385 W LARCH RD,,No APN MATCH
864,ACE AUTO CENTER,203853,/details/1310/ARD/203853/8c458de63c8ae3baafad8fc8a52db36a,Automotive Repair Dealer,Valid,"March 31, 2020",,SANTA CLARA,California,SANTA CLARA,95051,1,180.0,search.dca.ca.gov,0.8709359169006348,3100 EL CAMINO REAL #H,,No APN MATCH
865,ACCURATE AUTOMOTIVE,212183,/details/1310/ARD/212183/47d0971c20d79a535e47cdf619287df4,Automotive Repair Dealer,Valid,"August 31, 2020",,MONTCLAIR,California,SAN BERNARDINO,91763,1,180.0,search.dca.ca.gov,0.21941494941711426,5430 BROOKS STREET,,No APN MATCH
866,ACCURATE AUTOMOTIVE,240348,/details/1310/ARD/240348/fb69d69893e9288335dbc9890c877aa4,Automotive Repair Dealer,Valid,"June 30, 2020",,THOUSAND OAKS,California,VENTURA,91362,1,180.0,search.dca.ca.gov,0.2373671531677246,105 JENSEN COURT,,No APN MATCH
867,ACCURATE AUTOBODY & 5 STAR MUFFLER,225621,/details/1310/ARD/225621/e6aa6bba188c18f96e8eb3c48128d23f,Automotive Repair Dealer,Cancelled,"January 31, 2020",,MONTAGUE,California,SISKIYOU,96064,1,180.0,search.dca.ca.gov,0.22539591789245605,371 S 10TH ST,,No APN MATCH
868,ACCURATE AUTO REPAIR AND MUFFLER SHOP MONTEROS,265929,/details/1310/ARD/265929/c708ec95d31e8476fa43e78c35d98489,Automotive Repair Dealer,Valid,"July 31, 2020",,VENTURA,California,VENTURA,93001,1,180.0,search.dca.ca.gov,0.29619932174682617,910 N VENTURA AV,,No APN MATCH
869,ACCURATE AUTO REPAIR,235563,/details/1310/ARD/235563/6668c0fb27cdd4354481f3a2cad0a989,Automotive Repair Dealer,Cancelled,"September 30, 2016",,CALIMESA,California,RIVERSIDE,92320,1,180.0,search.dca.ca.gov,0.20046138763427732,941 CALIMESA BLVD,,No APN MATCH
870,ACCURATE AUTOMOTIVE SERVICES,94290,/details/1310/ARD/94290/e0716cbc6ac01c3c4999a7d21f0459ab,Automotive Repair Dealer,Valid,"April 30, 2020",,SAN JOSE,California,SANTA CLARA,95123,1,180.0,search.dca.ca.gov,0.9923462867736816,463 BLOSSOM HILL RD #G1,,No APN MATCH
871,ACCURATE AUTO GLASS,264388,/details/1310/ARD/264388/1c6c691789fe59f3dfcf3d119d39cb7c,Automotive Repair Dealer,Valid,"March 31, 2020",,STOCKTON,California,SAN JOAQUIN,95205,1,180.0,search.dca.ca.gov,0.2443437576293945,3450 E CHEROKEE RD #1,,No APN MATCH
872,ACCURATE AUTO GLASS,257815,/details/1310/ARD/257815/e9426ae1ece48d9c20c566417671f902,Automotive Repair Dealer,Cancelled,"February 28, 2013",,SACRAMENTO,California,SACRAMENTO,95816,1,180.0,search.dca.ca.gov,0.28465819358825684,2724 H ST UNIT C,,No APN MATCH
873,ACCURATE AUTOMOTIVE,288933,/details/1310/ARD/288933/9528f74c530803a955f4f0204676ace5,Automotive Repair Dealer,Valid,"November 30, 2020",,ESCONDIDO,California,SAN DIEGO,92029,1,180.0,search.dca.ca.gov,1.0475859642028809,1542 STERLING CT,,No APN MATCH
874,ACCURATE AUTOMOTIVE,159234,/details/1310/ARD/159234/5ed1d118c1d76ef057e104075fe9a5d5,Automotive Repair Dealer,Cancelled,"March 31, 1993",,GRASS VALLEY,California,NEVADA,95949,1,180.0,search.dca.ca.gov,0.9369158744812012,140 E MC KNIGHT WY #17,,No APN MATCH
875,ACCURATE AUTOMOTIVE,261241,/details/1310/ARD/261241/d5a7cdaa682005abdf4bf7471783203a,Automotive Repair Dealer,Cancelled,"March 31, 2016",,VICTORVILLE,California,SAN BERNARDINO,92395,1,180.0,search.dca.ca.gov,1.0824947357177734,16606 MOJAVE DRIVE,,No APN MATCH
876,ACCURATE AUTO CARE CENTER,280335,/details/1310/ARD/280335/ee66f8ea7bf43ef20edff2077df9b787,Automotive Repair Dealer,Valid,"May 31, 2020",,REDWOOD CITY,California,SAN MATEO,94063,1,180.0,search.dca.ca.gov,0.1406233310699463,234 EL CAMENO REAL,,No APN MATCH
877,ACCURATE AUTO CARE,206652,/details/1310/ARD/206652/923910b9904557ba58286d5a3a0aa01a,Automotive Repair Dealer,Revoked,"August 31, 2000",,COARSEGOLD,California,MADERA,93614,1,180.0,search.dca.ca.gov,0.1406235694885254,33742 HWY 41,,No APN MATCH
878,ACCURATE AUTO BODY OF LOMPOC,193199,/details/1310/ARD/193199/1077a5709f07b643f56e31026a5879bd,Automotive Repair Dealer,Cancelled,"February 28, 2005",,LOMPOC,California,SANTA BARBARA,93436,1,180.0,search.dca.ca.gov,0.1904892921447754,1300 NORTH H ST,,No APN MATCH
879,ACCURATE AUTO BODY SHOP INC,219458,/details/1310/ARD/219458/3cc1a2b9dd8b5b6c71aaf598bf091029,Automotive Repair Dealer,Cancelled,"December 31, 2019",,SAN FRANCISCO,California,SAN FRANCISCO,94109,1,180.0,search.dca.ca.gov,0.30118513107299805,460 EDDY ST,,No APN MATCH
880,ACCURATE AUTO REPAIR,113888,/details/1310/ARD/113888/073f71263141d325f7ab3c83640fbe5f,Automotive Repair Dealer,Cancelled,"November 30, 2018",,MISSION VIEJO,California,ORANGE,92691,1,180.0,search.dca.ca.gov,1.1572978496551514,25675 TALADRO CIRCLE SUIT G & H,,No APN MATCH
881,ACCURATE AUTO REPAIR,289185,/details/1310/ARD/289185/c74108c311f615d749fd42232023ff4f,Automotive Repair Dealer,Delinquent,"December 31, 2019",,MISSION VIEJO,California,ORANGE,92691,1,180.0,search.dca.ca.gov,0.9428696632385254,25675 TALADRO CIRCLE UNIT G,,No APN MATCH
882,ACCURATE AUTO BODY & PAINT,266016,/details/1310/ARD/266016/4369cda78dc746a03409b321745c60a6,Automotive Repair Dealer,Delinquent,"July 31, 2018",,SAN DIEGO,California,SAN DIEGO,92110,1,180.0,search.dca.ca.gov,0.223402738571167,3571 HANCOCK ST,,No APN MATCH
883,ACCURATE AUTO CENTERS,237358,/details/1310/ARD/237358/8bfcd69eca2624a5b58ace745b699610,Automotive Repair Dealer,Cancelled,"January 31, 2012",,CHICO,California,BUTTE,95926,1,180.0,search.dca.ca.gov,0.8331601619720459,2246 A ESPLANADE,,No APN MATCH
884,ACCURATE AUTO BODY,212151,/details/1310/ARD/212151/899fc6cbf4e87958b95a2b2da5fe1270,Automotive Repair Dealer,Cancelled,"August 31, 2014",,STOCKTON,California,SAN JOAQUIN,95205,1,180.0,search.dca.ca.gov,0.2603058815002441,3166 N WILSON WAY,,No APN MATCH
885,ACCURATE AUTO BODY,268373,/details/1310/ARD/268373/ff5b927006915ad82dcbfc06dc21cefe,Automotive Repair Dealer,Cancelled,"March 31, 2015",,REDDING,California,SHASTA,96002,1,180.0,search.dca.ca.gov,0.3400886058807373,1359 HARTNELL AVE,,No APN MATCH
886,ACCURATE AUTO BODY,296360,/details/1310/ARD/296360/985969e175f6fd225e0f730986c85a73,Automotive Repair Dealer,Valid,"January 31, 2021",,SAN FRANCISCO,California,SAN FRANCISCO,94109,1,180.0,search.dca.ca.gov,0.1675739288330078,460 EDDY ST,,No APN MATCH
887,ACCURATE AUTO BODY,196460,/details/1310/ARD/196460/0dd79cb74d729d31816ee56191586546,Automotive Repair Dealer,Valid,"September 30, 2020",,RICHMOND,California,CONTRA COSTA,94806,1,180.0,search.dca.ca.gov,0.26927828788757324,3001 RICHMOND PARKWAY,,No APN MATCH
888,ACCURATE AUTO CARE,247658,/details/1310/ARD/247658/13ed38a7d5b56c9a68671ae9458b11b1,Automotive Repair Dealer,Valid,"October 31, 2020",,LIVERMORE,California,ALAMEDA,94551,1,180.0,search.dca.ca.gov,0.8676791191101074,3989 FIRST STREET SUITE A,,No APN MATCH
889,ACCURATE AUTO BY MIKE AND ESPLANADE TIRE CENTER  (Previous Name),266886,/details/1310/ARD/266886/7d9dbba45bd3faa5cd71ab40bf60e575,Automotive Repair Dealer,Valid,"October 31, 2020",,CHICO,California,BUTTE,95926,1,180.0,search.dca.ca.gov,0.9045846462249756,1905 NORD AVE #1,,No APN MATCH
890,AC TIRES,251316,/details/1310/ARD/251316/15abd197bc8389a2305ffc8459a432e9,Automotive Repair Dealer,Delinquent,"July 31, 2019",,ONTARIO,California,SAN BERNARDINO,91762,1,180.0,search.dca.ca.gov,0.1934816837310791,301 W CALIFORNIA STREET,,No APN MATCH
891,AC AUTO MOTORS,289085,/details/1310/ARD/289085/007023a4c0c19b92722c42ef1852b8cc,Automotive Repair Dealer,Delinquent,"December 31, 2019",,RICHMOND,California,CONTRA COSTA,94805,1,180.0,search.dca.ca.gov,0.1693413257598877,12811 SAN PABLO AVE UNIT #A,,No APN MATCH
892,ABSOLUT DOMESTIC & FOREIGN AUTO REPAIR,273871,/details/1310/ARD/273871/4bf8032191ff8ff4dbd6b1fadd4d8874,Automotive Repair Dealer,Cancelled,"August 31, 2014",,SAN BERNARDINO,California,SAN BERNARDINO,92464,1,180.0,search.dca.ca.gov,0.14162063598632812,1666 HIGHLAND AVE,,No APN MATCH
893,ABC MUSTANG PARTS & SERVICE,164493,/details/1310/ARD/164493/61a717029e205a834e753763fcb5b80b,Automotive Repair Dealer,Valid,"January 31, 2021",,HAYWARD,California,ALAMEDA,94544,1,180.0,search.dca.ca.gov,0.13164520263671875,25613 DOLLAR ST UNIT 8,,No APN MATCH
894,ACC U TUNE & BRAKE,189552,/details/1310/ARD/189552/495cb4dd4a927736d27e994d6489ed74,Automotive Repair Dealer,Revoked,"June 30, 1999",,SUNNYVALE,California,SANTA CLARA,94087,1,180.0,search.dca.ca.gov,0.8168184757232666,1004 W EL CAMINO REAL,,No APN MATCH
895,ACA AUTOMOTIVE,270901,/details/1310/ARD/270901/88d7892442dc473a3c8d3887e110228f,Automotive Repair Dealer,Valid,"November 30, 2020",,LONG BEACH,California,LOS ANGELES,90815,1,180.0,search.dca.ca.gov,1.129977464675903,5101 E. WILLOW ST,,No APN MATCH
896,ACCURATE TRANSMISSIONS,249608,/details/1310/ARD/249608/f9d8a53ba2abe04719d342a1287c6025,Automotive Repair Dealer,Valid,"February 29, 2020",,STOCKTON,California,SAN JOAQUIN,95205,1,180.0,search.dca.ca.gov,3.587050676345825,1811 E CHEROKEE RD,,ERROR
897,AARDVARK AUTO SALES,140049,/details/1310/ARD/140049/8e540a35375aaba030581fb1e2b98eab,Automotive Repair Dealer,Cancelled,"May 31, 1998",,FONTANA,California,SAN BERNARDINO,92335,1,180.0,search.dca.ca.gov,0.8277952671051025,17050 FOOTHILL BLVD,,No APN MATCH
898,ACCURATE AUTO BODY,193560,/details/1310/ARD/193560/c186c2f37a3676d72b4c95dac1d6a678,Automotive Repair Dealer,Valid,"March 31, 2021",,SAN DIEGO,California,SAN DIEGO,92110,1,180.0,search.dca.ca.gov,1.5249228477478027,3573 HANCOCK ST,,No APN MATCH
899,A-AUTO BODY STREET BULLY KUSTOMS,269440,/details/1310/ARD/269440/8b98aa0dc802ca29d39f0c3d5311e3ef,Automotive Repair Dealer,Cancelled,"June 30, 2014",,ESCONDIDO,California,SAN DIEGO,92029,1,180.0,search.dca.ca.gov,0.13367509841918945,825 N ANDREASEN DR #C,,No APN MATCH
900,A&A AUTO BODY SHOP,291403,/details/1310/ARD/291403/35f3887d4ddc886107039627cffe1b1e,Automotive Repair Dealer,Valid,"June 30, 2020",,RIALTO,California,SAN BERNARDINO,92316,1,180.0,search.dca.ca.gov,0.14959096908569336,1561 S. LILAC AVE,,No APN MATCH
901,A&G AUTO,283674,/details/1310/ARD/283674/5227815b0ca8b57351e4280894d7280f,Automotive Repair Dealer,Valid,"May 31, 2020",,LOS ANGELES,California,LOS ANGELES,90029,1,180.0,search.dca.ca.gov,0.18749761581420896,4553 SANTA MONICA BLVD,,No APN MATCH
902,ACC U TUNE & BRAKE,258699,/details/1310/ARD/258699/b7526d4f891b690e1e0539ec0b2d6e0d,Automotive Repair Dealer,Cancelled,"June 30, 2013",,SANTA ROSA,California,SONOMA,95404,1,180.0,search.dca.ca.gov,1.4112277030944824,421 SANTA ROSA AVE,,No APN MATCH
903,AC MUFFLER & AUTO REPAIR INC  (Previous Name),254405,/details/1310/ARD/254405/cadaad680333a3ed04b6a19903373afc,Automotive Repair Dealer,Valid,"December 31, 2020",,LOS ANGELES,California,LOS ANGELES,90029,1,180.0,search.dca.ca.gov,1.2775850296020508,3831 FOUNTAIN AVENUE,,No APN MATCH
904,A V AUTOMOTIVE,244171,/details/1310/ARD/244171/88b424ab3dd04f1511d62ebdd28134a5,Automotive Repair Dealer,Valid,"March 31, 2021",,UPLAND,California,SAN BERNARDINO,91768,1,180.0,search.dca.ca.gov,0.3979558944702149,1124 W 9TH STREET,,No APN MATCH
905,A TO Z COLLISION,255828,/details/1310/ARD/255828/8930aa920a4768f0e15249d8ee76764f,Automotive Repair Dealer,Cancelled,"August 31, 2016",,NEEDLES,California,SAN BERNARDINO,92363,1,180.0,search.dca.ca.gov,0.33610177040100103,117 NORTH K STREET,,No APN MATCH
906,A PACHE CAR CARE,239809,/details/1310/ARD/239809/c367e2211c25b34201c17eebf9996f2b,Automotive Repair Dealer,Delinquent,"May 31, 2019",,SMARTVILLE,California,YUBA,95977,1,180.0,search.dca.ca.gov,0.23224115371704104,10713 KEARNEY CT,,No APN MATCH
907,AA PROFESSIONAL SMOG  (Previous Name),263711,/details/1310/ARD/263711/a5a92f000b5c33701dab2d11b53c82f5,Automotive Repair Dealer,Revoked,"January 31, 2014",,FRESNO,California,FRESNO,93703,1,180.0,search.dca.ca.gov,1.2884597778320312,2927 BLACKSTONE AVE,,No APN MATCH
908,A-SHAM SMOG CENTER,277233,/details/1310/ARD/277233/c26e46d400dab814d58eb789149fe19c,Automotive Repair Dealer,Delinquent,"July 31, 2018",,SANTA CLARA,California,SANTA CLARA,95050,1,180.0,search.dca.ca.gov,1.6325361728668213,1051 RICHARD AVE,,No APN MATCH
909,A V SMOG STATION,280471,/details/1310/ARD/280471/0b4610b0fc0b7d991684075ed768f761,Automotive Repair Dealer,Valid,"June 30, 2020",,LANCASTER,California,LOS ANGELES,93534,1,180.0,search.dca.ca.gov,0.8984045982360841,43607 SIERRA HWY,,No APN MATCH
910,A OK MUFFLER OF SANTA ANA,226252,/details/1310/ARD/226252/5c5166ffcb68be878fadfa448f44f657,Automotive Repair Dealer,Valid,"February 29, 2020",,SANTA ANA,California,ORANGE,92706,1,180.0,search.dca.ca.gov,0.17550373077392578,2422 W 17TH,,No APN MATCH
911,A V S SMOG CENTERS  (Previous Name),251794,/details/1310/ARD/251794/9d7fc65f71d97906beb2b68f5182f13f,Automotive Repair Dealer,Valid,"August 31, 2020",,PALMDALE,California,LOS ANGELES,93550,1,180.0,search.dca.ca.gov,0.9240787029266356,1259 E PALMDALE BLVD,,No APN MATCH
912,A V SMOG STATION II,282285,/details/1310/ARD/282285/962d577580a2723b64c2aaa9b090572c,Automotive Repair Dealer,Valid,"December 31, 2020",,LANCASTER,California,LOS ANGELES,93534,1,180.0,search.dca.ca.gov,1.1375184059143066,43607 N SIERRA HWY #B,,No APN MATCH
913,A C E AUTOMOTIVE,232214,/details/1310/ARD/232214/77c7f234ef905f80e105e5bd5a6fadec,Automotive Repair Dealer,Cancelled,"February 28, 2005",,ROHNERT PARK,California,SONOMA,94928,1,180.0,search.dca.ca.gov,0.25702428817749023,5687 REDWOOD DR UNIT C,,No APN MATCH
914,A C AUTOMOTIVE,222020,/details/1310/ARD/222020/cf5bab4f2b8e4a5a305dbd5de3d5619a,Automotive Repair Dealer,Valid,"May 31, 2020",,ESCONDIDO,California,SAN DIEGO,92025,1,180.0,search.dca.ca.gov,0.28793883323669434,738 W WASHINGTON AVE SUITE A,,No APN MATCH
915,A AND G COLLISION CENTER 2,263573,/details/1310/ARD/263573/96c508e31525fb6700184a702808ac3b,Automotive Repair Dealer,Valid,"October 31, 2020",,NATIONAL CITY,California,SAN DIEGO,91950,1,180.0,search.dca.ca.gov,0.32201623916625977,38E 16TH ST,,ERROR
916,A AND A COLLISION CENTER,237319,/details/1310/ARD/237319/7049287b758ad0961ff07bb2a85df37f,Automotive Repair Dealer,Delinquent,"January 31, 2018",,CORONA,California,RIVERSIDE,92880,1,180.0,search.dca.ca.gov,0.3200232982635498,13704 GOLDEN EAGLE CT,,No APN MATCH
917,A V SMOG CENTERS,223646,/details/1310/ARD/223646/aa5ae8917b610d7bd82ead9f0a821e25,Automotive Repair Dealer,Cancelled,"September 30, 2016",,LANCASTER,California,LOS ANGELES,93534,1,180.0,search.dca.ca.gov,1.3438403606414795,43607 N SIERRA HWY,,No APN MATCH
918,A ACCURATE AUTOMOTIVE SERV & REPR,87332,/details/1310/ARD/87332/b7d65c5601efc6f21656c310624c3f81,Automotive Repair Dealer,Cancelled,"May 31, 2019",,SANTA MONICA,California,LOS ANGELES,90405,1,180.0,search.dca.ca.gov,0.2791459560394287,2212 LINCOLN BLVD UNIT A,,No APN MATCH
919,A STREET AUTO SERVICE,251625,/details/1310/ARD/251625/60e3d157618c79ad97d1d81f44c1f8e0,Automotive Repair Dealer,Valid,"July 31, 2020",,SAN DIEGO,California,SAN DIEGO,92101,1,180.0,search.dca.ca.gov,0.9658265113830566,1263 STATE ST,,No APN MATCH
920,A 1 MARTINS AUTO BODY,186841,/details/1310/ARD/186841/bbe36d91d3088164861c74229cbe3ab1,Automotive Repair Dealer,Valid,"December 31, 2020",,SAN PABLO,California,CONTRA COSTA,94806,1,180.0,search.dca.ca.gov,0.26717400550842285,1507 MARKET AVE,,No APN MATCH
921,A & R AUTO TECH,251394,/details/1310/ARD/251394/8c8289c163d5b75e9a91ac925169f3da,Automotive Repair Dealer,Valid,"July 31, 2020",,LINCOLN,California,PLACER,95648,1,180.0,search.dca.ca.gov,0.27725791931152344,170 FLOCCHINI CIRCLE,,No APN MATCH
922,A & R AUTO COLLISION,280882,/details/1310/ARD/280882/e3bba4e22c3d0ef244e55293ecafcda3,Automotive Repair Dealer,Valid,"July 31, 2020",,SOUTH GATE,California,LOS ANGELES,90280,1,180.0,search.dca.ca.gov,0.29122042655944824,4954 FIRESTONE BLVD,,No APN MATCH
923,A & J AUTOMOTIVE SERVICE  (Previous Name),271641,/details/1310/ARD/271641/679e166001ac1cf6124b2a0885e19557,Automotive Repair Dealer,Cancelled,"February 28, 2014",,BAKERSFIELD,California,KERN,93305,1,180.0,search.dca.ca.gov,0.2463407516479492,1520 E. 19TH ST,,No APN MATCH
924,A K SMOG BRAKE & LAMP,236822,/details/1310/ARD/236822/38347343204e1839ebbd817231994b64,Automotive Repair Dealer,Cancelled,"December 31, 2007",,YUBA CITY,California,SUTTER,95991,1,180.0,search.dca.ca.gov,0.975926399230957,454 PALORA AVENUE,,No APN MATCH
925,A & R AUTO CARE,272088,/details/1310/ARD/272088/91c6a3470e457e4fe9f93413f43589b7,Automotive Repair Dealer,Cancelled,"March 31, 2015",,CATHEDRAL CITY,California,RIVERSIDE,92234,1,180.0,search.dca.ca.gov,0.34688520431518555,68416 PEREZ RD #B,,No APN MATCH
926,A C E AUTOMOTIVE,256008,/details/1310/ARD/256008/78ae62347010ce9a6e62294bd61d8a0d,Automotive Repair Dealer,Valid,"August 31, 2020",,ROHNERT PARK,California,SONOMA,94928,1,180.0,search.dca.ca.gov,1.0096092224121094,5687 REDWOOD DR UNIT C,,No APN MATCH
927,A & J AUTOMOTIVE,253325,/details/1310/ARD/253325/f65f86937d5163e9213cc5f9c16e9f63,Automotive Repair Dealer,Cancelled,"December 31, 2014",,MODESTO,California,STANISLAUS,95355,1,180.0,search.dca.ca.gov,0.2780568599700928,1901 PRESCOTT RD #A,,No APN MATCH
928,A & H COLLISION CENTER,292841,/details/1310/ARD/292841/064875078a87d9feedff6522c233e2a9,Automotive Repair Dealer,Valid,"December 31, 2020",,VAN NUYS,California,LOS ANGELES,91411,1,180.0,search.dca.ca.gov,0.3537919521331787,14637 AETNA ST,,No APN MATCH
929,A & G COLLISION CENTER,246601,/details/1310/ARD/246601/5302df8a1c361ed65d6a3df7ab7f7eb2,Automotive Repair Dealer,Valid,"July 31, 2020",,SAN DIEGO,California,SAN DIEGO,92103,1,180.0,search.dca.ca.gov,0.17850446701049805,3148 5TH AVENUE,,No APN MATCH
930,A & G COLLISION CENTER # 3,281623,/details/1310/ARD/281623/b9e1f1b2998ac27baa026f01db221be7,Automotive Repair Dealer,Delinquent,"September 30, 2018",,PERRIS,California,RIVERSIDE,92571,1,180.0,search.dca.ca.gov,0.3370976448059082,3020 BARRETT AVE,,No APN MATCH
931,A & C MACHINE SHOP AND AUTO REPAIR,244284,/details/1310/ARD/244284/26727dcea049334d55b7bb8457795576,Automotive Repair Dealer,Valid,"March 31, 2020",,CHULA VISTA,California,SAN DIEGO,91911,1,180.0,search.dca.ca.gov,0.24736595153808594,876 ADA STREET,,No APN MATCH
932,A & G SMOG,283836,/details/1310/ARD/283836/5022199071f12ed1f245b29693906aaf,Automotive Repair Dealer,Delinquent,"June 30, 2019",,FRESNO,California,FRESNO,93727,1,180.0,search.dca.ca.gov,0.9065515995025636,2330 N CLOVIS AVE,,No APN MATCH
933,A & C COLLISION INC  (Previous Name),241075,/details/1310/ARD/241075/ab3a938aea95be13ca711ae9b875f193,Automotive Repair Dealer,Valid,"August 31, 2020",,LOWER LAKE,California,LAKE,95457,1,180.0,search.dca.ca.gov,0.3161623477935791,9535 STATE HWY 53,,No APN MATCH
934,A & J AUTOMOTIVE & MARINE SERVICE,189954,/details/1310/ARD/189954/dba89efa79ca44c9e364679e6c899811,Automotive Repair Dealer,Valid,"July 31, 2020",,CANOGA PARK,California,LOS ANGELES,91303,1,180.0,search.dca.ca.gov,1.3731496334075928,7229 DEERING AVE,,No APN MATCH
935,A & E TEST ONLY,227490,/details/1310/ARD/227490/62dad029c3965b5e0f00afc5a4f7bd84,Automotive Repair Dealer,Cancelled,"May 31, 2012",,WINNETKA,California,LOS ANGELES,91306,1,180.0,search.dca.ca.gov,0.8447442054748535,20226 SATICOY ST,,No APN MATCH
936,A & G SMOG CHECK,269773,/details/1310/ARD/269773/dd787bdf2577616a57224930395061eb,Automotive Repair Dealer,Valid,"July 31, 2020",,SANTA ROSA,California,SONOMA,95407,1,180.0,search.dca.ca.gov,1.2434446811676023,440 DUTTON AVE SUITE 5 AND SUITE 7,,No APN MATCH
937,A & A COLLISION INC,235539,/details/1310/ARD/235539/8f9cc4dba91b1212bc03cf56bf674d84,Automotive Repair Dealer,Revoked,"September 30, 2005",,LOS ANGELES,California,LOS ANGELES,90047,1,180.0,search.dca.ca.gov,0.15558552742004395,6700 S VAN NESS AVENUE,,No APN MATCH
938,A & A COLLISION CENTERS,257032,/details/1310/ARD/257032/dd330df87f9bc760d6abdbc70b843034,Automotive Repair Dealer,Cancelled,"December 31, 2018",,PASADENA,California,LOS ANGELES,91104,1,180.0,search.dca.ca.gov,0.17553257942199707,919 EAST ORANGE GROVE BLVD,,No APN MATCH
939,A & A AUTO ELECTRIC AIR COND CNTR,186411,/details/1310/ARD/186411/2b44bbcd47ea60ab6fa09bfb3a0e4adc,Automotive Repair Dealer,Cancelled,"November 30, 2004",,NORTH HOLLYWOOD,California,LOS ANGELES,91606,1,180.0,search.dca.ca.gov,0.20745587348937988,6708 LANKERSHIM BLVD#C,,No APN MATCH
940,A & A AUTO ELECTRIC AIR COND CNT,236716,/details/1310/ARD/236716/5c4e4ad61e68d28d5a35d57274e92ba2,Automotive Repair Dealer,Cancelled,"November 30, 2007",,NORTH HOLLYWOOD,California,LOS ANGELES,91606,1,180.0,search.dca.ca.gov,0.1695396900177002,6708 LANKERSHIM BLVD #C,,No APN MATCH
941,A & D AUTO ELECTRIC,106662,/details/1310/ARD/106662/cb72d47d3652bbc4189416cf6a9166eb,Automotive Repair Dealer,Cancelled,"December 31, 2012",,SAN DIEGO,California,SAN DIEGO,92121,1,180.0,search.dca.ca.gov,1.402249097824097,5836 AUTOPORT MALL,,No APN MATCH
942,A & A TEST ONLY,257756,/details/1310/ARD/257756/0e6076f5b676fdcbf0466c0e00f23f2a,Automotive Repair Dealer,Revoked,"March 31, 2012",,LONG BEACH,California,LOS ANGELES,90813,1,180.0,search.dca.ca.gov,1.0890872478485107,1701 LONG BEACH BLVD UNIT D,,No APN MATCH
943,7TH STREET SMOG TEST ONLY,270125,/details/1310/ARD/270125/650eb43040b08bd44f21cb358a1772cd,Automotive Repair Dealer,Valid,"August 31, 2020",,SAN JOSE,California,SANTA CLARA,95112,1,180.0,search.dca.ca.gov,0.7096343040466309,2331 S. 7TH ST #7,,No APN MATCH
944,"8TH ST, TEST ONLY  (Previous Name)",284033,/details/1310/ARD/284033/43ef6539ba8ad2c34cc6d950280a33f9,Automotive Repair Dealer,Cancelled,"June 30, 2017",,RANCHO CUCAMONGA,California,SAN BERNARDINO,91730,1,180.0,search.dca.ca.gov,0.8721947669982909,8580 8TH ST. SUITE A,,No APN MATCH
