name,lic_no,details_url,lic_type,lic_status,lic_exp_date,lic_sec_status,city,state,county,zipcode,depth,download_timeout,download_slot,download_latency,address,lic_issue_date
AUTO SAVER,183318,/details/1310/ARD/183318/55f500d367c8bed007334318a35241b7,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94619,1,180.0,search.dca.ca.gov,0.8528738021850586,2601 35TH AVE #A,
AUTO ROW SMOG AND REPAIR,232209,/details/1310/LS/232209/d5e733be5f116ca37f268911cebb4fc5,Lamp Station,Valid,"February 28, 2021",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.7542083263397217,3060 BROADWAY,
AUTO ROW SMOG AND REPAIR,232209,/details/1310/BS/232209/d844dc10766b89bfe405b363bdcf9736,Brake Station,Valid,"February 28, 2021",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,1.5160791873931885,3060 BROADWAY,
AUTO PLUS TOWING,263840,/details/1310/ARD/263840/fb051bac8e3c1f3c04fb60a101a5c0cb,Automotive Repair Dealer,Delinquent,"January 31, 2020",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.17623615264892578,9957 MEDFORD,
AUTO REPAIR MASTER INC,228172,/details/1310/ARD/228172/b216e19d9c598eabdf4c1dd62e81f81e,Automotive Repair Dealer,Delinquent,"June 30, 2019",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.26505088806152344,448 25TH ST UNIT A,
AUTO ON THE GO,259763,/details/1310/ARD/259763/d3afec44fdd3b70e4aadfcfd4d1ccab8,Automotive Repair Dealer,Cancelled,"October 31, 2014",N/A,OAKLAND,California,ALAMEDA,94610,1,180.0,search.dca.ca.gov,0.16266560554504395,3908 LAKESHORE AVE,
AUTO PLUS AND TOWING,261099,/details/1310/ARD/261099/5b3fd5eeb1487ebe4b3db76207166510,Automotive Repair Dealer,Cancelled,"March 31, 2012",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.27033519744873047,7531 SAN LEANDRO ST,
AUTO MECHS,205166,/details/1310/ARD/205166/ffac156cb349ee7783256f5b1f21c546,Automotive Repair Dealer,Cancelled,"May 31, 2005",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.18749070167541504,801 W MACARTHUR BLVD,
BAY AREA AUTO REPAIR,258663,/details/1310/RC/258663/24a38acea386155b9e4cfedd2332adac,Smog Station - Test & Repair,Valid,"June 30, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,6.052424669265747,550 E 12TH ST,
AUTO MAJESTIC,231387,/details/1310/ARD/231387/f1a00363c060fd8c1bfd7facecb91c72,Automotive Repair Dealer,Cancelled,"December 31, 2004",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,0.23327159881591797,901 W MACARTHUR BLVD #B,
AUTO ROW SMOG AND REPAIR,232209,/details/1310/ARD/232209/9ee414c4d86bd0dbbe7e2e19bf48bb62,Automotive Repair Dealer,Valid,"February 28, 2021",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,1.8169918060302734,3060 BROADWAY,
AUTO LECTRICS  (Previous Name),292084,/details/1310/ARD/292084/cfdab1afaf9979074c1f2976211a1133,Automotive Repair Dealer,Valid,"September 30, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.2434406280517578,1429 14TH AVE # C,
AUTO GUARDIAN,239059,/details/1310/ARD/239059/ba316ed83806b21d7cf7ce6320f4d57d,Automotive Repair Dealer,Cancelled,"April 30, 2012",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.18915200233459473,1220 47TH AVENUE,
AUTO GLASS GUYS,289022,/details/1310/ARD/289022/a60291861be9bcbe41dc6584c210033f,Automotive Repair Dealer,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.13790082931518555,776 W GRAND AVE,
AUTO ELECTRIC REPAIR,67328,/details/1310/ARD/67328/d41dc95b1ee8be3d847dc3ba7fdeb74d,Automotive Repair Dealer,Revoked,"January 31, 1996",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.2143540382385254,911 E 12TH ST,
AUTO CARE SHOP,229149,/details/1310/ARD/229149/6b91cb2ea2194213ae360e72277cb413,Automotive Repair Dealer,Delinquent,"August 31, 2018",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.21666288375854492,299 29TH STREET,
AUTO COM INFINITI OF OAKLAND  (Previous Name),278569,/details/1310/ARD/278569/66dd9fefebbbe28fc210813d5b401c27,Automotive Repair Dealer,Cancelled,"November 30, 2016",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.250504732131958,2801 BROADWAY,
AUTO BOUTEEK,265029,/details/1310/ARD/265029/647b40ca27d147b26fb17198dfb993a7,Automotive Repair Dealer,Delinquent,"May 31, 2019",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.26163482666015625,507 23RD AVE,
AUTO ROW SMOG AND REPAIR,232209,/details/1310/RC/232209/2f9a20153df81fc2e037932719a9f000,Smog Station - Test & Repair,Valid,"February 28, 2021",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,2.9583487510681152,3060 BROADWAY,
AUDI OF OAKLAND,297191,/details/1310/ARD/297191/a81caafbadc4aa6faa8ef69280566455,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.2058258056640625,7201 OAKPORT STREET,
AUTOMAX OF BAY AREA,216012,/details/1310/RC/216012/4a1325df6be2179edfa03a8c4f49379b,Smog Station - Test & Repair,Cancelled,"April 30, 2005",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,5.067975997924805,1750 EAST 12TH ST,
AUDI OF OAKLAND,232943,/details/1310/RC/232943/26382e32ad7ca09f63ca873d0a9c65b7,Smog Station - Test & Repair,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.6998913288116455,2560 WEBSTER ST,
AUTO LAB,226106,/details/1310/ARD/226106/f245bfd206545038c48856c236ab9b42,Automotive Repair Dealer,Cancelled,"February 28, 2005",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,1.579296350479126,288 28TH ST,
ASSOCIATED FUNERAL SERVICE INC,1182,/details/4800/FD/1182/fb014a8824a42c042239a7262243d49e,Funeral Establishment,CANCELLED,"January 31, 1986",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.20131468772888184,8467 NEY ST,
ASL AUTO COLLISION AND REPAIR,288920,/details/1310/ARD/288920/2d8995861861ce89a981ed53077705dc,Automotive Repair Dealer,Delinquent,"November 30, 2019",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.15689969062805176,2300 MARKET STREET STE #C,
AUTO LAB,226106,/details/1310/RC/226106/7b6077ebf8786b4a9cae751db6f43cb9,Smog Station - Test & Repair,Cancelled,"February 28, 2005",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,1.976463794708252,288 28TH ST,
ASE AUTO REPAIR,243662,/details/1310/ARD/243662/564894ac94e353a9b782f33093647d13,Automotive Repair Dealer,Valid,"January 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.2135615348815918,611 85TH AVENUE,
ARNIES AUTO REPAIR,285742,/details/1310/ARD/285742/dc945b9eac48f1be45ab83e6652dae17,Automotive Repair Dealer,Valid,"January 31, 2018",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.21682047843933105,7520 INTERNATIONAL BLVD UNIT A,
ARNIE'S AUTO REPAIR,291964,/details/1310/ARD/291964/9df4aaa43243d7ceae19d1c1eefeb5ad,Automotive Repair Dealer,Valid,"September 30, 2020",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.15189194679260254,7520 INTERNATIONAL BLVD UNIT A,
ANTIGUA AUTO REPAIR,275077,/details/1310/ARD/275077/a8f7d0b52feee873b9023a2910002371,Automotive Repair Dealer,Valid,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.16042780876159668,2520 WEST ST A,
AUTOPORT CAR REPAIR SERVICE,241395,/details/1310/RC/241395/35c1e7bf70cd414861ad3fda5c93cbdf,Smog Station - Test & Repair,Revoked,"September 30, 2017",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,6.109582901000977,3901 SAN LEANDRO STREET,
ARCINIEGA AUTO ELECTRICAL,276947,/details/1310/ARD/276947/49ed3363890edcc8716b6233adfb82bc,Automotive Repair Dealer,Cancelled,"June 30, 2015",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.19605231285095215,1421 HIGH STREET #G,
ANTHONYS AUTO COLLISION CENTER,230196,/details/1310/ARD/230196/c6e9ffe0c612bdb951ba817ef1273a89,Automotive Repair Dealer,Cancelled,"October 31, 2015",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.1880958080291748,6598 SAN PABLO AVE,
ANGULO AUTO UPHOLSTERY,283769,/details/1310/ARD/283769/dcad5f822aa1d153b0d3c60e60f57e29,Automotive Repair Dealer,Delinquent,"June 30, 2020",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.15157175064086914,1336 89TH AVE,
ANT'S AUTO COLLISION SHOP,268844,/details/1310/ARD/268844/f5c0bebba0ec7a612c6385d38d3388c6,Automotive Repair Dealer,Cancelled,"April 30, 2017",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.216552734375,2300 MARKET ST # C,
ANGELES AUTO BODY REPAIR,297671,/details/1310/ARD/297671/82c351c392af912b168a60d090d3dc24,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.2360382080078125,910 92ND AVE,
ANDKER-PETERSEN,79,/details/4800/FD/79/6fb8ec35d598adb4acee6b2d5c22be44,Funeral Establishment,CANCELLED,"January 31, 1977",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.19644951820373535,1445 5TH AVE,
ANGEL ALVAREZ  (Previous Name),295613,/details/1310/ARD/295613/436c10f847fef9d8f84ba035fd7a7897,Automotive Repair Dealer,Valid,"October 31, 2020",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.16805458068847656,6528 INTERNATIONAL BLVD,
AUDI OAKLAND,297586,/details/1310/ARD/297586/4e65dcfe7c36a40ef57be933777fcaa4,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.4960949420928955,7201 OAKPORT STREET,
AMORS AUTO ELECTRIC REPAIR,118875,/details/1310/ARD/118875/84224273a7020288b5dc3c6802ba3219,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.20636892318725586,1970 SEMINARY AVE,
AMERICAN CYLINDER HEAD REPR EXCHG,139599,/details/1310/ARD/139599/33f706a3ff4fed314d1eb49f09881515,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.13799142837524414,499 LESSER ST,
AMERICAN FUNERAL HOME,1118,/details/4800/FD/1118/1d8d72175ff04050a623870f42e78292,Funeral Establishment,CANCELLED,"January 31, 1969",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.20780014991760254,8043 E 14TH ST,
AUDI OF OAKLAND,232943,/details/1310/ARD/232943/91fedf16a1ca9508911b0981bee23219,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,1.7108039855957031,2560 WEBSTER ST,
AMERICAN AUTO REPAIR,215121,/details/1310/ARD/215121/2200ecf43ff5abd3b87f9ea92b9c4ad7,Automotive Repair Dealer,Valid,"March 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.14066243171691895,1237 40TH AVENUE,
AMERICAN AUTO UPHOLSTERY & GLASS,194150,/details/1310/ARD/194150/8b75b6133e21294a8b537a5d51dd8f82,Automotive Repair Dealer,Delinquent,"April 30, 2019",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.26030826568603516,3080 BROADWAY,
AMERICAN AUTO COLLISION,283715,/details/1310/ARD/283715/1d33ebef05d01f1a571883b5368afb97,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.17886137962341309,3927 INTERNATIONAL BLVD,
ALPIN AUTO REPAIR AND BODY SHOP,230580,/details/1310/ARD/230580/37889fed3e62d655fc895fb9b7086449,Automotive Repair Dealer,Cancelled,"November 30, 2004",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.16132664680480957,940 E 12TH ST,
AUDI OAKLAND,297560,/details/1310/ARD/297560/2c2b3dd39c2b5cf444c143277c2c526c,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,1.3259122371673584,2560 WEBSTER ST,
ALPHABET CITY AUTO SHOP,286025,/details/1310/ARD/286025/ea7091af3926cf72808c0be390c7a874,Automotive Repair Dealer,Valid,"February 28, 2021",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.15595698356628418,1141 98TH AVE,
ALPIN AUTO REPAIR AND BODY SHOP,231294,/details/1310/ARD/231294/aff34d1cb374a4bccbd3e7e6a7b880e3,Automotive Repair Dealer,Cancelled,"December 31, 2004",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.19860267639160156,940 E 12TH STREET,
ALL STAR AUTO BODY,257011,/details/1310/ARD/257011/b5f1f3dfc32b928e5535f8a61244bf7c,Automotive Repair Dealer,Valid,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.2862670421600342,3658 FOOTHILL BLVD,
AMA AUTO CAE INC  (Previous Name),294324,/details/1310/ARD/294324/eb8d832706581c0182c261f0ba6a2a03,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94602,1,180.0,search.dca.ca.gov,0.6723155975341797,2801 MACARTHUR BLVD,
ALL MUFFLERS DISCOUNTED,227306,/details/1310/ARD/227306/204b82f93cd0cd7753de5c72f2d034e3,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.20943498611450195,4256 INTERNATIONAL BLVD,
ALL MERCEDES  (Previous Name),196461,/details/1310/ARD/196461/800d4b2636beea50c99f7edaad540402,Automotive Repair Dealer,Valid,"September 30, 2020",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.2311398983001709,1225 7TH STREET,
AUTO SAVER,183318,/details/1310/RC/183318/aed0fc0e45faf6458840db6bcf63b5f2,Smog Station - Test & Repair,Revoked,"April 30, 2003",N/A,OAKLAND,California,ALAMEDA,94619,1,180.0,search.dca.ca.gov,6.144909381866455,2601 35TH AVE #A,
ALL SMOGS DONE,251586,/details/1310/ARD/251586/8e058868b1751e8a214f50b6fe9f86a1,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.6557357311248779,4258 INTERNATIONAL BLVD,
ALFA AUTO REPAIR & BODY,196482,/details/1310/ARD/196482/13ac9069b0473d747e7bd433cbb29fac,Automotive Repair Dealer,Valid,"September 30, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.164351224899292,7508 INTERNATIONAL BLVD,
AMA AUTO CARE,286074,/details/1310/ARD/286074/6dcfdd4e00c73f2a5606851ed4f21faf,Automotive Repair Dealer,Cancelled,"February 28, 2019",N/A,OAKLAND,California,ALAMEDA,94602,1,180.0,search.dca.ca.gov,1.5517640113830566,2801 MACARTHUR BLVD,
ALEX AUTO REPAIR,282963,/details/1310/ARD/282963/4ba40c02e565bfb7c6418bc6f5fcd0f6,Automotive Repair Dealer,Cancelled,"March 31, 2017",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.17879223823547363,1141 98TH AVE,
ALEM ALL FOREIGN AUTO REPAIRS,210437,/details/1310/ARD/210437/99c22100c01ff5d7d014febbdacdd537,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,0.13831615447998047,3909 MARTIN LUTHER KING WAY,
AMA AUTO CARE,250059,/details/1310/RC/250059/7a386c6e7a769d985c75a4c49ba6356d,Smog Station - Test & Repair,Cancelled,"March 31, 2017",N/A,OAKLAND,California,ALAMEDA,94602,1,180.0,search.dca.ca.gov,1.8741481304168701,2801 MAC ARTHUR BLVD,
AMA AUTO CARE,250059,/details/1310/ARD/250059/0e757cfbc497d20c1bee62dac029e922,Automotive Repair Dealer,Cancelled,"March 31, 2017",N/A,OAKLAND,California,ALAMEDA,94602,1,180.0,search.dca.ca.gov,1.8705687522888184,2801 MAC ARTHUR BLVD,
ALBERTOS AUTO REPAIR,150581,/details/1310/ARD/150581/2b19c805dd03b0cdfdbc2449c07e6919,Automotive Repair Dealer,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.22356200218200684,801 54TH AVE,
ALBERT BROWN MORTUARY,242,/details/4800/FD/242/91421b6155911084155d6dfc6b963376,Funeral Establishment,DELINQUENT,"September 30, 2019",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.17632722854614258,3476 PIEDMONT AVE,
ALAMEDA IMPORT AUTOMOTIVE LLC,257736,/details/1310/ARD/257736/270d6aee91320812dcab7bbae212c0da,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.18442034721374512,1235 48TH AVE,
AIROPACARS AUTO REPAIR,279017,/details/1310/ARD/279017/c7b6dc62a579d71a514a1f722f9bf28d,Automotive Repair Dealer,Delinquent,"January 31, 2018",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.218339204788208,6018 SAN PABLO,
ALL SMOGS DONE,251586,/details/1310/TC/251586/9e655477c4854b4f36121accf2c65a45,Smog Station - Test Only,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.7629973888397217,4258 INTERNATIONAL BLVD,
ADS - TEMESCAL AUTO CARE,258852,/details/1310/ARD/258852/828c1d97fb1cc8f061849b1695fa0155,Automotive Repair Dealer,Cancelled,"July 31, 2014",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,0.2910752296447754,426 4OTH STREET,
ACTION AUTO CARE LLC,290879,/details/1310/ARD/290879/4f12731ed64dbb4d027fd210b40f9f80,Automotive Repair Dealer,Delinquent,"May 31, 2019",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.17467308044433594,1557 105TH AVE,
ADRIANS CUSTOM BODY SHOP,273207,/details/1310/ARD/273207/5f1c06886ee036e97d35192d2ef4af75,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.2625253200531006,901 INTERNATIONAL BLVD,
ACEVEDO AND SONS AUTO REPAIR,285221,/details/1310/ARD/285221/ce20829ac7737d8d839fcc388b354a7c,Automotive Repair Dealer,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.169602632522583,8515 SAN LEANDRO ST SUITE C,
AAMCO TRANSMISSION & TOTAL CAR CARE,291930,/details/1310/ARD/291930/f2c6ebafc4d1be0c80d1908719149953,Automotive Repair Dealer,Valid,"August 31, 2021",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.15907883644104004,3050 BROOK STREET,
AAMCO TRANSMISSIONS  (Previous Name),246291,/details/1310/ARD/246291/f4e2c697e4808d5997eef498ace3a00a,Automotive Repair Dealer,Cancelled,"July 31, 2019",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.1554708480834961,3050 BROOK STREET,
ABC TRANSMISSIONS OF OAKLAND,190436,/details/1310/ARD/190436/96658df8e35f41568f3be4267decc44c,Automotive Repair Dealer,Cancelled,"August 31, 2019",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.25699329376220703,8925 SAN LEANDRO ST,
ACAPUILCO GARAGE  (Previous Name),276743,/details/1310/ARD/276743/5fb1c7e3befabc1ebcfcba6ec6b44fb7,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.27677464485168457,1421 HIGH ST,
A-1 AUTO COLLISION,292173,/details/1310/ARD/292173/4302fbee58f1913a53b0e40d40906afc,Automotive Repair Dealer,Valid,"September 30, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.1783914566040039,8227 INTERNATIONAL BLVD,
ALL IN ONE PERFORMANCE,296343,/details/1310/ARD/296343/213545c39f45c6ea6a8ddfb14a31749d,Automotive Repair Dealer,Valid,"January 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.6242620944976807,5201 INTERNATIONAL BLVD,
ALEX AUTO REPAIR  (Previous Name),268449,/details/1310/RC/268449/60555b45b9c9d92e776d5546af7dca3c,Smog Station - Test & Repair,Cancelled,"March 31, 2020",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,1.4269471168518066,3016 ADELINE ST,
ALEX AUTO REPAIR  (Previous Name),268449,/details/1310/ARD/268449/07054691f245cbaaaf7038afe5c3fd76,Automotive Repair Dealer,Delinquent,"March 31, 2020",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,1.4865272045135498,3016 ADELINE ST,
AMA AUTO CARE,286074,/details/1310/RC/286074/6c68da7345b6859d87fb2f27bfd4b77a,Smog Station - Test & Repair,Cancelled,"February 28, 2019",N/A,OAKLAND,California,ALAMEDA,94602,1,180.0,search.dca.ca.gov,3.00464129447937,2801 MACARTHUR BLVD,
A PLUS TIRE & WHEEL,275165,/details/1310/ARD/275165/7f81ae00c020ef7185e7b71e12558cf4,Automotive Repair Dealer,Cancelled,"January 31, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.16753506660461426,3500 FOOTHILL BLVD,
A PLUS TIRES AND WHEELS,293365,/details/1310/ARD/293365/1e44fea4132f5fcbaa26d26fe8e4cf20,Automotive Repair Dealer,Valid,"February 28, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.19319748878479004,3500 FOOTHILLS BLVD,
A-1 ADVANTAGE AUTO SALES REPAIR,236956,/details/1310/RC/236956/440d0b021a946b2bd5625f273d493e58,Smog Station - Test & Repair,Cancelled,"December 31, 2006",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.6156158447265625,10100 INTERNATIONAL BLVD,
A-1 ADVANTAGE AUTO SALES REPAIR,236956,/details/1310/BS/236956/532d0bbd0e54cc8d91ba554c9e0ac55c,Brake Station,Cancelled,"December 31, 2006",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.6544055938720703,10100 INTERNATIONAL BLVD,
A+ SMOG TEST ONLY CENTER,261508,/details/1310/ARD/261508/cf2e0c9dd70fe9e5a14f44ba4a928f6e,Automotive Repair Dealer,Cancelled,"February 28, 2014",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.5889401435852051,8332 INTERNATIONAL BLVD UNIT B,
A JS AUTO CLINIC,175061,/details/1310/ARD/175061/ad6eea2f8406f16a10e36bf8a2eb72ca,Automotive Repair Dealer,Valid,"October 31, 2020",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.22137236595153809,6006 SAN PABLO AVE,
A BAUER PORSCHE REPAIR INC,141375,/details/1310/ARD/141375/d015dba6b143025cfd2e7414e1f82a68,Automotive Repair Dealer,Cancelled,"August 31, 2016",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.20268821716308594,601 BRUSH STREET,
A A INSPECTIONS,285331,/details/1310/ARD/285331/afabb616b9dcddd7f4abb9b730d02766,Automotive Repair Dealer,Cancelled,"November 30, 2018",N/A,OAKLAND,California,ALAMEDA,94619,1,180.0,search.dca.ca.gov,0.21340465545654297,5400 LEONA ST,
A 1 SPRING SERVICE,188450,/details/1310/ARD/188450/06e812a80730125571e45d594b2c5c64,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.2574303150177002,9722 MACARTHUR BLVD,
A 1 CUSTOM WORK,226808,/details/1310/ARD/226808/341f085783062d4f0f9df59b7cd7e514,Automotive Repair Dealer,Valid,"March 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.3187065124511719,8670 B INTERNATIONAL BLVD,
A-1 ADVANTAGE AUTO SALES REPAIR,236956,/details/1310/LS/236956/94c4b6a3926682d7f52c48e7f6e3687f,Lamp Station,Cancelled,"December 31, 2006",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,1.2190115451812744,10100 INTERNATIONAL BLVD,
A & P SERVICE CENTER #2,139964,/details/1310/RC/139964/29dbebcb0d7016b5a35c52005e094a5c,Smog Station - Test & Repair,Cancelled,"May 31, 2019",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.6226518154144287,3506 PIEDMONT AVE,
