APN,APN_SORT,YearBuilt,SitusStreetNumber,SitusStreetName,SitusUnit,SitusCity,SitusZip,SitusAddress,MailingAddress,line_1,line_2,city,state,postal
44-4952-21,044 495202100,1925,1316,91ST AVE,,OAKLAND,94603,1316 91ST AVE OAKLAND 94603,1316 91ST AVE OAKLAND CA 94603,1316 91ST AVE,,OAKLAND,CA,94603
44-4952-22,044 495202200,1925,1320,91ST AVE,,OAKLAND,94603,1320 91ST AVE OAKLAND 94603,727 PLYMOUTH AVE SAN FRANCISCO CA 94112,1320 91ST AVE,,OAKLAND,CA,94603
44-4952-20,044 495202000,1924,1302,91ST AVE,,OAKLAND,94603,1302 91ST AVE OAKLAND 94603,1302 91ST AVE OAKLAND CA 94603,1302 91ST AVE,,OAKLAND,CA,94603
44-4952-1-1,044 495200101,1932,9101,INTERNATIONAL BLVD,,OAKLAND,94603,9101 INTERNATIONAL BLVD OAKLAND 94603,4852 INTERNATIONAL BLVD OAKLAND CA 94601,9101 INTERNATIONAL BL,,OAKLAND,CA,94603
44-4952-9-1,044 495200901,1920,1351,92ND AVE,,OAKLAND,94603,1351 92ND AVE OAKLAND 94603,1351 92ND AVE OAKLAND CA 94603,1351 92ND AVE,,OAKLAND,CA,94603
44-4952-13,044 495201300,1915,1325,92ND AVE,,OAKLAND,94603,1325 92ND AVE OAKLAND 94603,1325 92ND AVE OAKLAND CA 94603,1325 92ND AVE,,OAKLAND,CA,94603
44-4952-14-1,044 495201401,1905,1317,92ND AVE,,OAKLAND,94603,1317 92ND AVE OAKLAND 94603,1317 92ND AVE OAKLAND CA 94603,1317 92ND AVE,,OAKLAND,CA,94603
44-4952-23,044 495202300,1925,1326,91ST AVE,,OAKLAND,94603,1326 91ST AVE OAKLAND 94603,9340 SUNNYSIDE ST OAKLAND CA 94603,1326 91ST AVE,,OAKLAND,CA,94603
44-4952-16,044 495201600,1910,1311,92ND AVE,,OAKLAND,94603,1311 92ND AVE OAKLAND 94603,1311 92ND AVE OAKLAND CA 94603,1311 92ND AVE,,OAKLAND,CA,94603
44-4952-24,044 495202400,1927,1332,91ST AVE,,OAKLAND,94603,1332 91ST AVE OAKLAND 94603,1332 91ST AVE OAKLAND CA 94603,1332 91ST AVE,,OAKLAND,CA,94603
44-4952-8,044 495200800,0,1361,92ND AVE,,OAKLAND,94603,1361 92ND AVE OAKLAND 94603,2039 101ST AVE OAKLAND CA 94603,1361 92ND AVE,,OAKLAND,CA,94603
44-4952-11-1,044 495201101,1949,1335,92ND AVE,,OAKLAND,94603,1335 92ND AVE OAKLAND 94603,1335 92ND AVE OAKLAND CA 94603,1335 92ND AVE,,OAKLAND,CA,94603
44-4952-7,044 495200700,1999,9133,INTERNATIONAL BLVD,,OAKLAND,94603,9133 INTERNATIONAL BLVD OAKLAND 94603,9133 INTERNATIONAL BLVD OAKLAND CA 94603,9133 INTERNATIONAL BL,,OAKLAND,CA,94603
44-4951-9,044 495100900,1941,1355,91ST AVE,,OAKLAND,94603,1355 91ST AVE OAKLAND 94603,1375 SCENICVIEW DR SAN LEANDRO CA 94577,1355 91ST AVE,,OAKLAND,CA,94603
44-4951-27,044 495102700,1912,1362,90TH AVE,,OAKLAND,94603,1362 90TH AVE OAKLAND 94603,460 D ST FREMONT CA 94536,1362 90TH AVE,,OAKLAND,CA,94603
44-4951-6-1,044 495100601,1935,9029,INTERNATIONAL BLVD,,OAKLAND,94603,9029 INTERNATIONAL BLVD OAKLAND 94603,360 GRAND AVE 198 OAKLAND CA 94610,9029 INTERNATIONAL BL,,OAKLAND,CA,94603
44-4951-15,044 495101500,1948,9028,A ST,,OAKLAND,94603,9028 A ST OAKLAND 94603,3300 FARNAM ST OAKLAND CA 94601,9028 A ST,,OAKLAND,CA,94603
44-4951-12,044 495101200,1948,1337,91ST AVE,,OAKLAND,94603,1337 91ST AVE OAKLAND 94603,PO BOX 3136 OAKLAND CA 94609,1337 91ST AVE,,OAKLAND,CA,94603
44-4951-11,044 495101100,1927,1347,91ST AVE,,OAKLAND,94603,1347 91ST AVE OAKLAND 94603,1883 W ROYAL HUNTE DR 290- CEDAR CITY UT 84720,1347 91ST AVE,,OAKLAND,CA,94603
44-4951-1-1,044 495100101,0,9001,INTERNATIONAL BLVD,,OAKLAND,94603,9001 INTERNATIONAL BLVD OAKLAND 94603,106 MCDONNEL RD ALAMEDA CA 94502,9001 INTERNATIONAL BL,,OAKLAND,CA,94603
44-4951-4-1,044 495100401,1924,9023,INTERNATIONAL BLVD,,OAKLAND,94603,9023 INTERNATIONAL BLVD OAKLAND 94603,936 107TH AVE OAKLAND CA 94603,9023 INTERNATIONAL BL,,OAKLAND,CA,94603
44-4951-26,044 495102600,1923,1354,90TH AVE,,OAKLAND,94603,1354 90TH AVE OAKLAND 94603,1354 90TH AVE OAKLAND CA 94603,1354 90TH AVE,,OAKLAND,CA,94603
44-4951-24,044 495102400,1918,1340,90TH AVE,,OAKLAND,94603,1340 90TH AVE OAKLAND 94603,258 BANGOR AVE SAN JOSE CA 95123,1340 90TH AVE,,OAKLAND,CA,94603
44-4951-16,044 495101600,1944,9022,A ST,,OAKLAND,94603,9022 A ST OAKLAND 94603,9020 A ST OAKLAND CA 94603,9022 A ST,,OAKLAND,CA,94603
44-4951-23,044 495102300,1927,1336,90TH AVE,,OAKLAND,94603,1336 90TH AVE OAKLAND 94603,1336 90TH AVE OAKLAND CA 94603,1336 90TH AVE,,OAKLAND,CA,94603
44-4951-5-1,044 495100501,0,9027,INTERNATIONAL BLVD,,OAKLAND,94603,9027 INTERNATIONAL BLVD OAKLAND 94603,106 EAGLE CT HERCULES CA 94547,9027 INTERNATIONAL BL,,OAKLAND,CA,94603
44-4951-13,044 495101300,1912,1323,91ST AVE,,OAKLAND,94603,1323 91ST AVE OAKLAND 94603,1323 91ST AVE OAKLAND CA 94603,1323 91ST AVE,,OAKLAND,CA,94603
44-4951-14,044 495101400,1910,1317,91ST AVE,,OAKLAND,94603,1317 91ST AVE OAKLAND 94603,1317 91ST AVE OAKLAND CA 94603,1317 91ST AVE,,OAKLAND,CA,94603
44-4951-25,044 495102500,1927,1344,90TH AVE,,OAKLAND,94603,1344 90TH AVE OAKLAND 94603,1344 90TH AVE OAKLAND CA 94603,1344 90TH AVE,,OAKLAND,CA,94603
44-4951-20,044 495102000,1925,1316,90TH AVE,,OAKLAND,94603,1316 90TH AVE OAKLAND 94603,1316 90TH AVE OAKLAND CA 94603,1316 90TH AVE,,OAKLAND,CA,94603
44-4951-19-1,044 495101901,1938,1300,90TH AVE,,OAKLAND,94603,1300 90TH AVE OAKLAND 94603,PO BOX 5902 OAKLAND CA 94605,1300 90TH AVE,,OAKLAND,CA,94603
44-4951-8-2,044 495100802,1910,1357,91ST AVE,,OAKLAND,94603,1357 91ST AVE OAKLAND 94603,1357 91ST AVE OAKLAND CA 94603,1357 91ST AVE,,OAKLAND,CA,94603
44-4951-22,044 495102200,1946,1332,90TH AVE,,OAKLAND,94603,1332 90TH AVE OAKLAND 94603,1332 90TH AVE OAKLAND CA 94603,1332 90TH AVE,,OAKLAND,CA,94603
44-4951-10,044 495101000,1927,1351,91ST AVE,,OAKLAND,94603,1351 91ST AVE OAKLAND 94603,1883 W ROYAL HUNTE DR 200- CEDAR CITY UT 84720,1351 91ST AVE,,OAKLAND,CA,94603
44-4951-17,044 495101700,1924,9014,A ST,,OAKLAND,94603,9014 A ST OAKLAND 94603,9014 A ST OAKLAND CA 94603,9014 A ST,,OAKLAND,CA,94603
44-4951-21,044 495102100,1943,1322,90TH AVE,,OAKLAND,94603,1322 90TH AVE OAKLAND 94603,927 BEDFORD ST FREMONT CA 94539,1322 90TH AVE,,OAKLAND,CA,94603
45-5423-27,045 542302700,0,10900,EDES AVE,,OAKLAND,94603,10900 EDES AVE OAKLAND 94603,2619 BROADWAY OAKLAND CA 94612,10900 EDES AVE,,OAKLAND,CA,94603
45-5423-21,045 542302100,2008,10926,EDES AVE,,OAKLAND,94603,10926 EDES AVE OAKLAND 94603,10926 EDES AVE OAKLAND CA 94603,10926 EDES AVE,,OAKLAND,CA,94603
45-5423-4,045 542300400,2007,10912,EDES AVE,,OAKLAND,94603,10912 EDES AVE OAKLAND 94603,10912 EDES AVE OAKLAND CA 94603,10912 EDES AVE,,OAKLAND,CA,94603
45-5423-24,045 542302400,2009,10920,EDES AVE,,OAKLAND,94603,10920 EDES AVE OAKLAND 94603,10920 EDES AVE OAKLAND CA 94603,10920 EDES AVE,,OAKLAND,CA,94603
45-5423-26,045 542302600,2009,10916,EDES AVE,,OAKLAND,94603,10916 EDES AVE OAKLAND 94603,10916 EDES AVE OAKLAND CA 94603,10916 EDES AVE,,OAKLAND,CA,94603
45-5423-25,045 542302500,2009,10918,EDES AVE,,OAKLAND,94603,10918 EDES AVE OAKLAND 94603,10918 EDES AVE OAKLAND CA 94603,10918 EDES AVE,,OAKLAND,CA,94603
45-5423-23,045 542302300,2009,10922,EDES AVE,,OAKLAND,94603,10922 EDES AVE OAKLAND 94603,10922 EDES AVE OAKLAND CA 94603,10922 EDES AVE,,OAKLAND,CA,94603
45-5423-10,045 542301000,2009,10900,EDES AVE,,OAKLAND,94603,10900 EDES AVE OAKLAND 94603,10900 EDES AVE OAKLAND CA 94603,10900 EDES AVE,,OAKLAND,CA,94603
45-5423-9,045 542300900,2009,10902,EDES AVE,,OAKLAND,94603,10902 EDES AVE OAKLAND 94603,10902 EDES AVE OAKLAND CA 94603,10902 EDES AVE,,OAKLAND,CA,94603
45-5423-8,045 542300800,2007,10904,EDES AVE,,OAKLAND,94603,10904 EDES AVE OAKLAND 94603,10904 EDES AVE OAKLAND CA 94603,10904 EDES AVE,,OAKLAND,CA,94603
45-5423-7,045 542300700,2007,10906,EDES AVE,,OAKLAND,94603,10906 EDES AVE OAKLAND 94603,10906 EDES AVE OAKLAND CA 94603,10906 EDES AVE,,OAKLAND,CA,94603
45-5423-6,045 542300600,2007,10908,EDES AVE,,OAKLAND,94603,10908 EDES AVE OAKLAND 94603,10908 EDES AVE OAKLAND CA 94603,10908 EDES AVE,,OAKLAND,CA,94603
45-5423-5,045 542300500,2007,10910,EDES AVE,,OAKLAND,94603,10910 EDES AVE OAKLAND 94603,10910 EDES AVE OAKLAND CA 94603,10910 EDES AVE,,OAKLAND,CA,94603
45-5423-3,045 542300300,2007,10914,EDES AVE,,OAKLAND,94603,10914 EDES AVE OAKLAND 94603,10914 EDES AVE OAKLAND CA 94603,10914 EDES AVE,,OAKLAND,CA,94603
45-5423-1,045 542300100,2008,10952,EDES AVE,,OAKLAND,94603,10952 EDES AVE OAKLAND 94603,10952 EDES AVE OAKLAND CA 94603,10952 EDES AVE,,OAKLAND,CA,94603
45-5423-2,045 542300200,2008,10950,EDES AVE,,OAKLAND,94603,10950 EDES AVE OAKLAND 94603,10950 EDES AVE OAKLAND CA 94603,10950 EDES AVE,,OAKLAND,CA,94603
45-5423-11,045 542301100,2008,10946,EDES AVE,,OAKLAND,94603,10946 EDES AVE OAKLAND 94603,10946 EDES AVE OAKLAND CA 94603,10946 EDES AVE,,OAKLAND,CA,94603
45-5423-12,045 542301200,2008,10944,EDES AVE,,OAKLAND,94603,10944 EDES AVE OAKLAND 94603,10944 EDES AVE OAKLAND CA 94603,10944 EDES AVE,,OAKLAND,CA,94603
45-5423-13,045 542301300,2009,10942,EDES AVE,,OAKLAND,94603,10942 EDES AVE OAKLAND 94603,10942 EDES AVE OAKLAND CA 94603,10942 EDES AVE,,OAKLAND,CA,94603
45-5423-14,045 542301400,2008,10940,EDES AVE,,OAKLAND,94603,10940 EDES AVE OAKLAND 94603,10940 EDES AVE OAKLAND CA 94603,10940 EDES AVE,,OAKLAND,CA,94603
45-5423-15,045 542301500,2008,10938,EDES AVE,,OAKLAND,94603,10938 EDES AVE OAKLAND 94603,10938 EDES AVE OAKLAND CA 94603,10938 EDES AVE,,OAKLAND,CA,94603
45-5423-16,045 542301600,2008,10936,EDES AVE,,OAKLAND,94603,10936 EDES AVE OAKLAND 94603,10936 EDES AVE OAKLAND CA 94603,10936 EDES AVE,,OAKLAND,CA,94603
45-5423-17,045 542301700,2009,10934,EDES AVE,,OAKLAND,94603,10934 EDES AVE OAKLAND 94603,10934 EDES AVE OAKLAND CA 94603,10934 EDES AVE,,OAKLAND,CA,94603
45-5423-18,045 542301800,2009,10932,EDES AVE,,OAKLAND,94603,10932 EDES AVE OAKLAND 94603,10932 EDES AVE OAKLAND CA 94603,10932 EDES AVE,,OAKLAND,CA,94603
45-5423-19,045 542301900,2008,10930,EDES AVE,,OAKLAND,94603,10930 EDES AVE OAKLAND 94603,10930 EDES AVE OAKLAND CA 94603,10930 EDES AVE,,OAKLAND,CA,94603
45-5423-20,045 542302000,2008,10928,EDES AVE,,OAKLAND,94603,10928 EDES AVE OAKLAND 94603,10928 EDES AVE OAKLAND CA 94603,10928 EDES AVE,,OAKLAND,CA,94603
45-5423-22,045 542302200,2008,10924,EDES AVE,,OAKLAND,94603,10924 EDES AVE OAKLAND 94603,10924 EDES AVE OAKLAND CA 94603,10924 EDES AVE,,OAKLAND,CA,94603
45-5422-2,045 542200200,2005,9915,BERNHARDT DR,,OAKLAND,94603,9915 BERNHARDT DR OAKLAND 94603,9915 BERNHARDT DR OAKLAND CA 94603,9915 BERNHARDT DR,,OAKLAND,CA,94603
45-5422-1,045 542200100,2005,9907,BERNHARDT DR,,OAKLAND,94603,9907 BERNHARDT DR OAKLAND 94603,9907 BERNHARDT DR OAKLAND CA 94603,9907 BERNHARDT DR,,OAKLAND,CA,94603
45-5422-5,045 542200500,2005,9931,BERNHARDT DR,,OAKLAND,94603,9931 BERNHARDT DR OAKLAND 94603,9931 BERNHARDT DR OAKLAND CA 94603,9931 BERNHARDT DR,,OAKLAND,CA,94603
45-5422-6,045 542200600,2005,9937,BERNHARDT DR,,OAKLAND,94603,9937 BERNHARDT DR OAKLAND 94603,9937 BERNHARDT DR OAKLAND CA 94603,9937 BERNHARDT DR,,OAKLAND,CA,94603
45-5422-4,045 542200400,2005,9925,BERNHARDT DR,,OAKLAND,94603,9925 BERNHARDT DR OAKLAND 94603,P O BOX 320747 SAN FRANCISCO CA 94132,9925 BERNHARDT DR,,OAKLAND,CA,94603
45-5422-3,045 542200300,2005,9919,BERNHARDT DR,,OAKLAND,94603,9919 BERNHARDT DR OAKLAND 94603,9919 BERNHARDT DR OAKLAND CA 94603,9919 BERNHARDT DR,,OAKLAND,CA,94603
45-5422-7,045 542200700,2005,9943,BERNHARDT DR,,OAKLAND,94603,9943 BERNHARDT DR OAKLAND 94603,9943 BERNHARDT DR OAKLAND CA 94603,9943 BERNHARDT DR,,OAKLAND,CA,94603
45-5421-3,045 542100300,2004,9918,GIBRALTAR RD,,OAKLAND,94603,9918 GIBRALTAR RD OAKLAND 94603,9918 GIBRALTAR RD OAKLAND CA 94603,9918 GIBRALTAR RD,,OAKLAND,CA,94603
45-5421-2,045 542100200,2004,9914,GIBRALTAR RD,,OAKLAND,94603,9914 GIBRALTAR RD OAKLAND 94603,PO BOX 18623 OAKLAND CA 94619,9914 GIBRALTAR RD,,OAKLAND,CA,94603
45-5421-1,045 542100100,2004,9910,GIBRALTAR RD,,OAKLAND,94603,9910 GIBRALTAR RD OAKLAND 94603,1386 ESSER AVE SAN LEANDRO CA 94579,9910 GIBRALTAR RD,,OAKLAND,CA,94603
45-5421-6,045 542100600,2005,9930,GIBRALTAR RD,,OAKLAND,94603,9930 GIBRALTAR RD OAKLAND 94603,9930 GIBRALTAR RD OAKLAND CA 94603,9930 GIBRALTAR RD,,OAKLAND,CA,94603
45-5421-5,045 542100500,2004,9926,GIBRALTAR RD,,OAKLAND,94603,9926 GIBRALTAR RD OAKLAND 94603,9926 GIBRALTAR RD OAKLAND CA 94603,9926 GIBRALTAR RD,,OAKLAND,CA,94603
45-5421-4,045 542100400,2002,9922,GIBRALTAR RD,,OAKLAND,94603,9922 GIBRALTAR RD OAKLAND 94603,9922 GIBRALTAR RD OAKLAND CA 94603,9922 GIBRALTAR RD,,OAKLAND,CA,94603
45-5419-2,045 541900200,1946,10704,ESTEPA DR,,OAKLAND,94603,10704 ESTEPA DR OAKLAND 94603,10704 ESTEPA DR OAKLAND CA 94603,10704 ESTEPA DR,,OAKLAND,CA,94603
45-5419-5,045 541900500,1946,10802,ESTEPA DR,,OAKLAND,94603,10802 ESTEPA DR OAKLAND 94603,10320 PEARMAIN ST OAKLAND CA 94603,10802 ESTEPA DR,,OAKLAND,CA,94603
45-5419-8,045 541900800,1946,10826,ESTEPA DR,,OAKLAND,94603,10826 ESTEPA DR OAKLAND 94603,10826 ESTEPA DR OAKLAND CA 94603,10826 ESTEPA DR,,OAKLAND,CA,94603
45-5419-31,045 541903100,1946,161,CATRON DR,,OAKLAND,94603,161 CATRON DR OAKLAND 94603,1652 52ND AVE OAKLAND CA 94601,161 CATRON DR,,OAKLAND,CA,94603
45-5419-10,045 541901000,1946,10842,ESTEPA DR,,OAKLAND,94603,10842 ESTEPA DR OAKLAND 94603,10842 ESTEPA DR OAKLAND CA 94603,10842 ESTEPA DR,,OAKLAND,CA,94603
45-5419-37,045 541903700,1963,107,CATRON DR,,OAKLAND,94603,107 CATRON DR OAKLAND 94603,107 CATRON DR OAKLAND CA 94603,107 CATRON DR,,OAKLAND,CA,94603
45-5419-25,045 541902500,1946,227,BERGEDO DR,,OAKLAND,94603,227 BERGEDO DR OAKLAND 94603,2012 101ST AVE OAKLAND CA 94603,227 BERGEDO DR,,OAKLAND,CA,94603
45-5419-1,045 541900100,0,470,EL PASEO DR,,OAKLAND,94603,470 EL PASEO DR OAKLAND 94603,1025 2ND AVE 316 OAKLAND CA 94606,470 EL PASEO DR,,OAKLAND,CA,94603
45-5419-22,045 541902200,1946,249,BERGEDO DR,,OAKLAND,94603,249 BERGEDO DR OAKLAND 94603,249 BERGEDO DR OAKLAND CA 94603,249 BERGEDO DR,,OAKLAND,CA,94603
45-5419-11,045 541901100,1946,10848,ESTEPA DR,,OAKLAND,94603,10848 ESTEPA DR OAKLAND 94603,10848 ESTEPA DR OAKLAND CA 94603,10848 ESTEPA DR,,OAKLAND,CA,94603
45-5419-24,045 541902400,1946,235,BERGEDO DR,,OAKLAND,94603,235 BERGEDO DR OAKLAND 94603,235 BERGEDO DR OAKLAND CA 94603,235 BERGEDO DR,,OAKLAND,CA,94603
45-5419-38,045 541903800,1963,99,CATRON DR,,OAKLAND,94603,99 CATRON DR OAKLAND 94603,401 W PORTAL AVE SAN FRANCISCO CA 94127,99 CATRON DR,,OAKLAND,CA,94603
45-5419-32,045 541903200,1963,151,CATRON DR,,OAKLAND,94603,151 CATRON DR OAKLAND 94603,5047 GARDEN WAY FREMONT CA 94536,151 CATRON DR,,OAKLAND,CA,94603
45-5419-21,045 541902100,1946,255,BERGEDO DR,,OAKLAND,94603,255 BERGEDO DR OAKLAND 94603,255 BERGEDO DR OAKLAND CA 94603,255 BERGEDO DR,,OAKLAND,CA,94603
45-5419-16,045 541901600,1946,327,BERGEDO DR,,OAKLAND,94603,327 BERGEDO DR OAKLAND 94603,327 BERGEDO DR OAKLAND CA 94603,327 BERGEDO DR,,OAKLAND,CA,94603
45-5419-39-2,045 541903902,1965,98,CATRON DR,,OAKLAND,94603,98 CATRON DR OAKLAND 94603,2838 INTERNATIONAL BLVD OAKLAND CA 94601,98 CATRON DR,,OAKLAND,CA,94603
45-5419-12,045 541901200,1946,423,BERGEDO DR,,OAKLAND,94603,423 BERGEDO DR OAKLAND 94603,423 BERGEDO DR OAKLAND CA 94603,423 BERGEDO DR,,OAKLAND,CA,94603
45-5419-20,045 541902000,1920,301,BERGEDO DR,,OAKLAND,94603,301 BERGEDO DR OAKLAND 94603,301 BERGEDO DR OAKLAND CA 94603,301 BERGEDO DR,,OAKLAND,CA,94603
45-5419-23,045 541902300,1946,241,BERGEDO DR,,OAKLAND,94603,241 BERGEDO DR OAKLAND 94603,241 BERGEDO DR OAKLAND CA 94603,241 BERGEDO DR,,OAKLAND,CA,94603
45-5419-36,045 541903600,1963,115,CATRON DR,,OAKLAND,94603,115 CATRON DR OAKLAND 94603,401 FLORENCE AVE OAKLAND CA 94618,115 CATRON DR,,OAKLAND,CA,94603
45-5419-41-2,045 541904102,1965,120,CATRON DR,,OAKLAND,94603,120 CATRON DR OAKLAND 94603,378 FELIPE CMN FREMONT CA 94539,120 CATRON DR,,OAKLAND,CA,94603
45-5419-40-2,045 541904002,1965,108,CATRON DR,,OAKLAND,94603,108 CATRON DR OAKLAND 94603,108 CANTRON DR A-D OAKLAND CA 94603,108 CATRON DR,,OAKLAND,CA,94603
45-5419-3,045 541900300,1946,10712,ESTEPA DR,,OAKLAND,94603,10712 ESTEPA DR OAKLAND 94603,10712 ESTEPA DR OAKLAND CA 94603,10712 ESTEPA DR,,OAKLAND,CA,94603
45-5419-4,045 541900400,1946,10720,ESTEPA DR,,OAKLAND,94603,10720 ESTEPA DR OAKLAND 94603,10720 ESTEPA DR OAKLAND CA 94603,10720 ESTEPA DR,,OAKLAND,CA,94603
45-5419-9,045 541900900,1946,10834,ESTEPA DR,,OAKLAND,94603,10834 ESTEPA DR OAKLAND 94603,10834 ESTEPA DR OAKLAND CA 94603,10834 ESTEPA DR,,OAKLAND,CA,94603
45-5419-34,045 541903400,1963,133,CATRON DR,,OAKLAND,94603,133 CATRON DR OAKLAND 94603,1501 PALOU AVE SAN FRANCISCO CA 94124,133 CATRON DR,,OAKLAND,CA,94603
45-5419-19,045 541901900,1946,307,BERGEDO DR,,OAKLAND,94603,307 BERGEDO DR OAKLAND 94603,5843 KINGSMILL TER DUBLIN CA 94568,307 BERGEDO DR,,OAKLAND,CA,94603
45-5419-27,045 541902700,1946,215,BERGEDO DR,,OAKLAND,94603,215 BERGEDO DR OAKLAND 94603,P O BOX 1696 EL GRANADA CA 94018,215 BERGEDO DR,,OAKLAND,CA,94603
45-5419-45-2,045 541904502,1965,152,CATRON DR,,OAKLAND,94603,152 CATRON DR OAKLAND 94603,3115 35TH AVE OAKLAND CA 94619,152 CATRON DR,,OAKLAND,CA,94603
45-5419-26,045 541902600,1946,219,BERGEDO DR,,OAKLAND,94603,219 BERGEDO DR OAKLAND 94603,219 BERGEDO DR OAKLAND CA 94603,219 BERGEDO DR,,OAKLAND,CA,94603
45-5419-28,045 541902800,1946,207,BERGEDO DR,,OAKLAND,94603,207 BERGEDO DR OAKLAND 94603,2468 99TH AVE OAKLAND CA 94605,207 BERGEDO DR,,OAKLAND,CA,94603
45-5419-33,045 541903300,1963,145,CATRON DR,,OAKLAND,94603,145 CATRON DR OAKLAND 94603,378 FELIPE CMN FREMONT CA 94539,145 CATRON DR,,OAKLAND,CA,94603
45-5419-43-2,045 541904302,1965,136,CATRON DR,,OAKLAND,94603,136 CATRON DR OAKLAND 94603,1586 MURRE LN SUNNYVALE CA 94087,136 CATRON DR,,OAKLAND,CA,94603
45-5419-44-2,045 541904402,1965,144,CATRON DR,,OAKLAND,94603,144 CATRON DR OAKLAND 94603,PO BOX 56563 HAYWARD CA 94545,144 CATRON DR,,OAKLAND,CA,94603
45-5419-15,045 541901500,1946,335,BERGEDO DR,,OAKLAND,94603,335 BERGEDO DR OAKLAND 94603,335 BERGEDO DR OAKLAND CA 94603,335 BERGEDO DR,,OAKLAND,CA,94603
45-5419-35,045 541903500,1963,121,CATRON DR,,OAKLAND,94603,121 CATRON DR OAKLAND 94603,2445 HOMER LN HAYWARD CA 94545,121 CATRON DR,,OAKLAND,CA,94603
45-5419-30,045 541903000,1946,173,CATRON DR,,OAKLAND,94603,173 CATRON DR OAKLAND 94603,173 CATRON DR OAKLAND CA 94603,173 CATRON DR,,OAKLAND,CA,94603
45-5419-14,045 541901400,1946,341,BERGEDO DR,,OAKLAND,94603,341 BERGEDO DR OAKLAND 94603,341 BERGEDO DR OAKLAND CA 94603,341 BERGEDO DR,,OAKLAND,CA,94603
45-5419-17,045 541901700,1946,319,BERGEDO DR,,OAKLAND,94603,319 BERGEDO DR OAKLAND 94603,7323 MAIN ST WESTMINSTER CA 92683,319 BERGEDO DR,,OAKLAND,CA,94603
45-5419-6,045 541900600,1946,10810,ESTEPA DR,,OAKLAND,94603,10810 ESTEPA DR OAKLAND 94603,10810 ESTEPA DR OAKLAND CA 94603,10810 ESTEPA DR,,OAKLAND,CA,94603
45-5419-18,045 541901800,1946,315,BERGEDO DR,,OAKLAND,94603,315 BERGEDO DR OAKLAND 94603,315 BERGEDO DR OAKLAND CA 94603,315 BERGEDO DR,,OAKLAND,CA,94603
45-5419-42-2,045 541904202,1965,128,CATRON DR,,OAKLAND,94603,128 CATRON DR OAKLAND 94603,601 GEORGIA ST 1 VALLEJO CA 94590,128 CATRON DR,,OAKLAND,CA,94603
45-5419-7,045 541900700,1946,10818,ESTEPA DR,,OAKLAND,94603,10818 ESTEPA DR OAKLAND 94603,10818 ESTEPA DR OAKLAND CA 94603,10818 ESTEPA DR,,OAKLAND,CA,94603
45-5419-29,045 541902900,1946,201,BERGEDO DR,,OAKLAND,94603,201 BERGEDO DR OAKLAND 94603,201 BERGEDO DR OAKLAND CA 94603,201 BERGEDO DR,,OAKLAND,CA,94603
45-5419-13,045 541901300,1946,401,BERGEDO DR,,OAKLAND,94603,401 BERGEDO DR OAKLAND 94603,1940 CLEARBROOK CT TRACY CA 95376,401 BERGEDO DR,,OAKLAND,CA,94603
45-5398-20,045 539802000,1945,534,COLORADOS DR,,OAKLAND,94603,534 COLORADOS DR OAKLAND 94603,534 COLORADOS DR OAKLAND CA 94603,534 COLORADOS DR,,OAKLAND,CA,94603
45-5398-16,045 539801600,1944,10811,ESTEPA DR,,OAKLAND,94603,10811 ESTEPA DR OAKLAND 94603,484 LAKE PARK AVE 473 OAKLAND CA 94610,10811 ESTEPA DR,,OAKLAND,CA,94603
45-5398-15,045 539801500,1944,10819,ESTEPA DR,,OAKLAND,94603,10819 ESTEPA DR OAKLAND 94603,10819 ESTEPA DR OAKLAND CA 94603,10819 ESTEPA DR,,OAKLAND,CA,94603
45-5398-5,045 539800500,1944,623,LA PRENDA DR,,OAKLAND,94603,623 LA PRENDA DR OAKLAND 94603,623 LA PRENDA DR OAKLAND CA 94603,623 LA PRENDA DR,,OAKLAND,CA,94603
45-5398-19,045 539801900,1945,526,COLORADOS DR,,OAKLAND,94603,526 COLORADOS DR OAKLAND 94603,526 COLORADOS DR OAKLAND CA 94603,526 COLORADOS DR,,OAKLAND,CA,94603
45-5398-18,045 539801800,1945,518,COLORADOS DR,,OAKLAND,94603,518 COLORADOS DR OAKLAND 94603,518 COLORADOS DR OAKLAND CA 94603,518 COLORADOS DR,,OAKLAND,CA,94603
45-5398-6,045 539800600,1944,617,LA PRENDA DR,,OAKLAND,94603,617 LA PRENDA DR OAKLAND 94603,617 LA PRENDA DR OAKLAND CA 94603,617 LA PRENDA DR,,OAKLAND,CA,94603
45-5398-17,045 539801700,1944,10803,ESTEPA DR,,OAKLAND,94603,10803 ESTEPA DR OAKLAND 94603,814 ALAMO AVE RICHMOND CA 94801,10803 ESTEPA DR,,OAKLAND,CA,94603
45-5398-14,045 539801400,1944,10827,ESTEPA DR,,OAKLAND,94603,10827 ESTEPA DR OAKLAND 94603,10827 ESTEPA DR OAKLAND CA 94603,10827 ESTEPA DR,,OAKLAND,CA,94603
45-5398-4,045 539800400,1944,10825,ACALANES DR,,OAKLAND,94603,10825 ACALANES DR OAKLAND 94603,14824 MARTELL AVE SAN LEANDRO CA 94578,10825 ACALANES DR,,OAKLAND,CA,94603
45-5398-1,045 539800100,1944,10801,ACALANES DR,,OAKLAND,94603,10801 ACALANES DR OAKLAND 94603,10801 ACALANES DR OAKLAND CA 94603,10801 ACALANES DR,,OAKLAND,CA,94603
